id,phi0,epsr,epsv,thetasf,rp_kep,ra_kep,alpha,ra,dt1,dt2,x_lpo,y_lpo,z_lpo,xdot_lpo,ydot_lpo,zdot_lpo,m_lpo,x_ra,y_ra,z_ra,xdot_ra,ydot_ra,zdot_ra,m_ra,x_rp,y_rp,z_rp,xdot_rp,ydot_rp,zdot_rp,m_rp,x_lr,y_lr,z_lr,xdot_lr,ydot_lr,zdot_lr,m_lr,t_lr,tof,lfb
132,1.884955592,1.00E-05,1.00E-05,2.932153143,0.003431037,2.510658655,-0.626052383,2.422485706,8.364734717,4.394075871,389.9338885,0.177616461,2.12E-20,-0.205871778,1.13618621,6.53E-20,1,387.0357434,1.637206084,6.33E-20,-0.063937544,-0.062057686,2.11E-20,1.014865704,388.8171639,-0.012042585,0,14.05115247,19.43220507,0,1.025635813,388.8171639,-0.012042585,-8.23E-23,14.05115247,19.43220507,-1.56E-17,1.025635813,12.75881059,12.75881059,0
133,1.884955592,1.00E-05,1.00E-05,5.759586532,0.002530096,2.412280853,-3.079435565,2.062392888,7.520282768,9.063844424,387.8179323,-0.512751005,2.12E-20,0.546896544,-1.016959421,6.53E-20,1,390.7527338,-0.723042962,8.62E-20,0.096100212,0.249446722,1.93E-20,1.012795908,388.8110462,-0.009583169,0,1.734902954,-27.87563179,0,1.035011864,388.8110462,-0.009583169,-8.30E-23,1.734902954,-27.87563179,-2.05E-17,1.035011864,16.58412719,16.58412719,0
134,1.884955592,1.00E-05,1.00E-05,6.073745797,0.005769107,2.545286214,2.520946794,2.4075952,8.325245834,4.365854654,387.7085888,-0.177616461,2.12E-20,0.205871778,-1.13618621,6.53E-20,1,390.5991039,-1.623486932,6.48E-20,0.068815933,0.06766138,2.10E-20,1.014768915,388.8227591,0.013796733,0,-10.75002589,-15.03743061,0,1.025469852,388.8227591,0.013796733,-1.42E-22,-10.75002589,-15.03743061,-9.17E-18,1.025469852,12.69110049,12.69110049,0
135,1.926843494,1.00E-05,1.00E-05,0,0.002791653,2.39754772,2.042324076,2.557926082,8.705219986,4.555879163,387.6978157,0.03926935,3.80E-20,-0.028286778,-1.181573543,6.23E-20,1,389.6618897,-2.415841803,1.37E-20,0.061566737,0.014220379,2.81E-20,1.015700251,388.8315885,0.006045262,0,-23.68611801,-12.07729919,0,1.026866949,388.8315885,0.006045262,-1.77E-23,-23.68611801,-12.07729919,-2.51E-17,1.026866949,13.26109915,13.26109915,0
136,1.926843494,1.00E-05,1.00E-05,2.932153143,0.020663271,2.14140564,-0.817383228,2.223883712,7.888731637,4.00363882,389.9282767,0.195161546,3.80E-20,-0.217994309,1.161634478,6.23E-20,1,387.2803147,1.603499956,1.07E-19,-0.130641857,-0.116591002,2.44E-20,1.013698996,388.8378151,-0.026973986,0,7.097679048,6.657566538,0,1.023512123,388.8378151,-0.026973986,-5.61E-22,7.097679048,6.657566538,-2.46E-18,1.023512123,11.89237046,11.89237046,0
137,1.926843494,1.00E-05,1.00E-05,3.036872898,0.020595321,2.793751684,-0.819867316,2.376304548,8.230141714,4.23191644,389.9426122,0.078375447,3.80E-20,-0.095376247,1.178057533,6.23E-20,1,387.5053705,1.978715291,8.17E-20,-0.098501208,-0.059276792,2.66E-20,1.01453581,388.8302304,-0.026102799,0,7.133971966,6.658373151,0,1.024908458,388.8302304,-0.026102799,-6.15E-22,7.133971966,6.658373151,-2.95E-18,1.024908458,12.46205815,12.46205815,0
138,1.926843494,1.00E-05,1.00E-05,3.141592654,0.002459748,2.354756542,-1.105369106,2.564458763,8.708139404,4.57903748,389.9446616,-0.03926935,3.80E-20,0.028286778,1.181573543,6.23E-20,1,387.9914899,2.426513092,1.06E-20,-0.060166986,-0.015145833,2.81E-20,1.015707407,388.8106422,-0.005475037,0,25.31313992,12.71292961,0,1.026930867,388.8106422,-0.005475037,-1.25E-23,25.31313992,12.71292961,-2.85E-17,1.026930867,13.28717688,13.28717688,0
139,1.926843494,1.00E-05,1.00E-05,6.178465552,0.024778956,2.788308506,2.334961852,2.365507144,8.186609429,4.232552691,387.6998652,-0.078375447,3.80E-20,0.095376247,-1.178057533,6.23E-20,1,390.1397517,-1.963962191,8.42E-20,0.102048365,0.065318427,2.63E-20,1.01442911,388.8087118,0.029127996,0,-6.418163946,-6.151242184,0,1.024803317,388.8087118,0.029127996,-7.28E-22,-6.418163946,-6.151242184,-2.37E-18,1.024803317,12.41916212,12.41916212,0
140,2.136283004,1.00E-05,1.00E-05,0,0.001345091,2.146115604,2.694498273,1.128714738,0,17.97765667,387.6944072,-0.065174525,9.23E-23,0.035335476,-1.138313221,-3.72E-22,1,387.6944072,-0.065174525,9.23E-23,0.035335476,-1.138313221,-3.72E-22,1,388.8127128,0.010284998,0,-16.56461116,-34.54728793,0,1.038427478,389.5808404,-0.436647566,2.89E-22,0.730649597,-0.400850245,3.64E-22,1.037070667,17.42409433,17.97765667,1
141,2.136283004,1.00E-05,1.00E-05,3.141592654,0.000851745,2.671762275,-0.462490456,1.128714738,0,18.00926235,389.9480702,0.065174525,9.23E-23,-0.035335476,1.138313221,-3.72E-22,1,389.9480702,0.065174525,9.23E-23,-0.035335476,1.138313221,-3.72E-22,1,388.8290271,-0.010293146,0,21.48547143,43.09554112,0,1.038504945,388.0580897,0.446362121,2.84E-22,-0.711492345,0.412478867,3.87E-22,1.037119776,17.44412998,18.00926235,1
